årstal;antal
2006;2370
2007;2618
2008;3018
2009;2962
2010;2823
2011;3157
2012;2999
2013;3238
2014;3360
2015;3244
2016;3463
2017;3403
2018;3344
2019;3187
2020;3272
2021;2830
2022;2676
